indx;phi_xy;phi_yz;phi_xz;magn_2
2413;-0.290264873;0.169840097;-0.051180210;1998.198486328
2414;-0.298498916;0.172379198;-0.053520269;1991.523803710
2415;-0.298498916;0.172002840;-0.053401298;2000.138549804
2416;-0.310168051;0.172379198;-0.055745754;1991.994384765
2417;-0.299366235;0.178871178;-0.055745754;1996.575439453
2418;-0.288055438;0.178871178;-0.053520269;1996.104858398
2419;-0.306484580;0.174163937;-0.055621862;2002.116943359
2420;-0.310598587;0.178871178;-0.057970690;1997.065307617
2421;-0.318087553;0.181031818;-0.060195040;1999.139770507
2422;-0.282900857;0.189244728;-0.055621862;2013.209594726
2423;-0.332426309;0.184944496;-0.064498386;2012.018676757
2424;-0.293588972;0.188834114;-0.057713613;2022.333251953
2425;-0.293588972;0.188834114;-0.057713613;2022.333251953
2426;-0.321750545;0.190977172;-0.064355459;2025.579467773
2427;-0.311370277;0.190977172;-0.062142109;2025.031982421
2428;-0.297700195;0.192700748;-0.059795594;2034.837646484
2429;-0.304803013;0.195257911;-0.062142109;2028.412597656
2430;-0.325117540;0.194835853;-0.066420993;2038.179931640
2431;-0.318450212;0.199100599;-0.066420993;2041.637329101
2432;-0.305358600;0.201230239;-0.064213156;2042.828247070
2433;-0.302272534;0.203358006;-0.064213156;2044.604980468
2434;-0.308506274;0.199100599;-0.064213156;2041.070678710
2435;-0.302272534;0.203358006;-0.064213156;2044.604980468
2436;-0.302884817;0.209730124;-0.066420993;2050.617187500
2437;-0.305878853;0.207161688;-0.066274471;2057.455078125
2438;-0.327923321;0.211850357;-0.073040571;2054.285888671
2439;-0.312346434;0.209730124;-0.068628196;2051.202880859
2440;-0.293367004;0.209730124;-0.064213156;2050.050537109
2441;-0.324808645;0.213968634;-0.073040571;2056.158691406
2442;-0.309702920;0.217731761;-0.070678529;2068.009765625
2443;-0.333945059;0.213968634;-0.075245690;2056.802001953
2444;-0.315798234;0.219839906;-0.072879548;2070.564453125
2445;-0.324632406;0.226636910;-0.077450089;2069.104736328
2446;-0.321750545;0.222422146;-0.075245690;2064.485351562
2447;-0.307258820;0.226636910;-0.073040571;2067.798583984
2448;-0.316132593;0.232943677;-0.077450089;2075.184082031
2449;-0.301810169;0.230350685;-0.072879548;2080.504638671
2450;-0.299155521;0.232943677;-0.073040571;2073.877929687
2451;-0.318917703;0.230843496;-0.077450089;2073.138427734
2452;-0.324551630;0.232943677;-0.079653730;2075.865966796
2453;-0.308052778;0.239231610;-0.077450089;2081.436279296
2454;-0.330060601;0.234540653;-0.081676301;2087.304199218
2455;-0.305447626;0.240298533;-0.077109503;2100.922851562
2456;-0.329836654;0.240809845;-0.083873567;2094.334472656
2457;-0.305447626;0.240809845;-0.077279419;2092.231201171
2458;-0.316431474;0.244978666;-0.081676301;2097.916748046
2459;-0.324403071;0.244978666;-0.083873567;2098.636962890
2460;-0.303379917;0.249138808;-0.079478254;2101.594970703
2461;-0.313835144;0.246536302;-0.081496801;2108.788574218
2462;-0.308764266;0.250683999;-0.081496801;2113.206298828
2463;-0.306287884;0.253290152;-0.081676301;2106.752441406
2464;-0.321750545;0.258952879;-0.088071794;2124.490966796
2465;-0.334408092;0.254822945;-0.090261812;2120.697509765
2466;-0.309093022;0.257432603;-0.083873567;2112.005859375
2467;-0.319205999;0.254822945;-0.085880956;2119.160888671
2468;-0.321750545;0.259500455;-0.088265628;2115.799316406
2469;-0.316824460;0.263073921;-0.088071794;2129.139404296
2470;-0.314415717;0.265690350;-0.088265628;2122.800781250
2471;-0.314415717;0.265130996;-0.088071794;2131.492431640
2472;-0.314415717;0.265690350;-0.088265628;2122.800781250
2473;-0.309702920;0.269805431;-0.088265628;2127.564208984
2474;-0.324148607;0.269805431;-0.092654304;2129.139404296
2475;-0.321750521;0.271859455;-0.092654304;2131.549804687
2476;-0.321750521;0.271859455;-0.092654304;2131.549804687
2477;-0.326467490;0.274488496;-0.095056343;2126.123779296
2478;-0.321750545;0.278007411;-0.094847307;2139.713378906
2479;-0.319441080;0.280051994;-0.094847307;2142.200683593
2480;-0.317163443;0.281503868;-0.094639177;2153.398925781
2481;-0.319441080;0.279465532;-0.094639177;2150.892333984
2482;-0.317163443;0.282094116;-0.094847307;2144.707519531
2483;-0.312701010;0.286171197;-0.094847307;2149.778320312
2484;-0.326255035;0.285573291;-0.099012918;2160.160156250
2485;-0.310256767;0.281503868;-0.092450923;2152.582763671
2486;-0.321750521;0.283539791;-0.096826515;2156.760498046
2487;-0.312901210;0.292268486;-0.097039394;2158.364257812
2488;-0.332739114;0.291659307;-0.103382861;2169.677734375
2489;-0.312901210;0.292268486;-0.097039394;2158.364257812
2490;-0.310761976;0.294295997;-0.097039394;2160.986083984
2491;-0.308650875;0.295704345;-0.096826515;2172.318847656
2492;-0.313092732;0.297723150;-0.099012918;2175.833984375
2493;-0.317458724;0.299739408;-0.101198387;2179.387451171
2494;-0.313092732;0.298343467;-0.099230537;2167.142333984
2495;-0.323891901;0.300989961;-0.103838050;2162.916748046
2496;-0.321750545;0.302380919;-0.103609955;2174.287841796
2497;-0.319636392;0.304395818;-0.103609955;2177.005615234
2498;-0.311224603;0.306408214;-0.101420736;2178.849609375
2499;-0.334461736;0.302380919;-0.107985389;2176.131591796
2500;-0.327987480;0.308418035;-0.107985389;2184.343017578
2501;-0.315487599;0.308418035;-0.103609955;2182.499023437
2502;-0.319680166;0.310425281;-0.105798172;2186.187011718
2503;-0.319680166;0.310425281;-0.105798172;2186.187011718
2504;-0.315615677;0.314432001;-0.105798172;2191.795898437
2505;-0.323803925;0.312429928;-0.107985389;2189.913330078
2506;-0.305557632;0.318428301;-0.103609955;2196.569091796
2507;-0.325799107;0.316431474;-0.110171556;2196.511474609
2508;-0.315738630;0.320422530;-0.107985389;2201.284667968
2509;-0.301753234;0.322414135;-0.103609955;2202.331298828
2510;-0.327738475;0.320422530;-0.112356650;2203.205322265
2511;-0.315856695;0.325718784;-0.109930300;2219.656982421
2512;-0.315856695;0.327062582;-0.110413861;2202.292968750
2513;-0.315970277;0.331651234;-0.112110710;2229.530029296
2514;-0.317874574;0.331034135;-0.112603688;2209.179199218
2515;-0.312042140;0.330353927;-0.110171556;2216.881347656
2516;-0.315970277;0.332332158;-0.112356650;2220.838378906
2517;-0.323684740;0.329676389;-0.114290046;2227.532226562
2518;-0.306484580;0.336280560;-0.110171556;2225.899658203
2519;-0.323648095;0.336280560;-0.116723644;2228.867187500
2520;-0.316079497;0.338250732;-0.114540708;2230.903320312
2521;-0.321750521;0.338250732;-0.116723644;2231.911621093
2522;-0.316079497;0.338250732;-0.114540708;2230.903320312
2523;-0.323612713;0.341484832;-0.118645441;2247.777587890
2524;-0.316184735;0.344144701;-0.116723644;2241.160400390
2525;-0.314370608;0.345399260;-0.116468298;2252.973388671
2526;-0.319908905;0.345399260;-0.118645441;2254.000976562
2527;-0.321750521;0.349302673;-0.120821452;2261.348144531
2528;-0.330924606;0.345399260;-0.122996306;2256.113769531
2529;-0.314504289;0.352682089;-0.119166624;2246.116210937
2530;-0.323545885;0.354633426;-0.123536217;2251.427001953
2531;-0.316383862;0.355858063;-0.121086144;2262.250732421
2532;-0.316383862;0.355136966;-0.120821452;2270.942382812
2533;-0.325296640;0.357800507;-0.125444042;2267.638671875
2534;-0.311187553;0.362410545;-0.121352005;2263.345703125
2535;-0.327098107;0.355858063;-0.125444042;2264.402099609
2536;-0.314757680;0.363610935;-0.123265683;2276.378173828
2537;-0.311187553;0.362410545;-0.121352005;2263.345703125
2538;-0.318278336;0.366282033;-0.125719249;2272.104492187
2539;-0.314757680;0.364347720;-0.123536217;2267.705810546
2540;-0.318278336;0.366282033;-0.125719249;2272.104492187
2541;-0.314877796;0.370142078;-0.125719249;2278.788818359
2542;-0.320035266;0.370142078;-0.127901089;2279.893310546
2543;-0.323454141;0.372067737;-0.130081701;2284.387939453
2544;-0.313203763;0.372067737;-0.125719249;2282.159912109
2545;-0.320064210;0.375910472;-0.130081701;2291.187744140
2546;-0.320064210;0.375910472;-0.130081701;2291.187744140
2547;-0.316742277;0.379741573;-0.130081701;2298.064208984
2548;-0.318450212;0.383560991;-0.132261037;2306.160400390
2549;-0.323397970;0.383560991;-0.134439158;2307.322509765
2550;-0.306924605;0.385466308;-0.127901089;2307.399169921
2551;-0.318450212;0.383560991;-0.132261037;2306.160400390
2552;-0.311882472;0.385466308;-0.130081701;2308.522949218
2553;-0.323371291;0.390048074;-0.136915779;2310.424560546
2554;-0.316904067;0.391947507;-0.134734284;2312.806152343
2555;-0.321750521;0.386240243;-0.134734284;2302.174560546
2556;-0.316904067;0.391164512;-0.134439158;2321.459472656
2557;-0.313750720;0.396529407;-0.135030746;2311.356201171
2558;-0.323345446;0.395737504;-0.139095950;2322.371826171
2559;-0.312196707;0.397627973;-0.134734284;2323.610839843
2560;-0.320170760;0.399515514;-0.139095950;2329.632324218
2561;-0.315421533;0.400313329;-0.137216913;2319.798095703
2562;-0.339017295;0.400313329;-0.148127508;2325.992675781
2563;-0.323320364;0.401399993;-0.141274785;2334.511230468
2564;-0.324856138;0.405966472;-0.143767380;2334.492187500
2565;-0.318654584;0.407035398;-0.141274785;2345.604003906
2566;-0.318654584;0.407844781;-0.141585245;2336.969970703
2567;-0.315520095;0.405966472;-0.139401745;2332.033691406
2568;-0.321750545;0.409720039;-0.143767380;2341.944824218
2569;-0.310998296;0.411592292;-0.139401745;2343.241455078
2570;-0.310998296;0.410777235;-0.139095950;2351.875488281
2571;-0.312632274;0.415327596;-0.141585245;2352.029052734
2572;-0.324762582;0.417190647;-0.148127508;2359.616210937
2573;-0.315708351;0.417190647;-0.143767380;2357.080810546
2574;-0.321750545;0.415327596;-0.145948147;2354.526123046
2575;-0.312768745;0.420907545;-0.143767380;2364.763916015
2576;-0.323249769;0.419050645;-0.148127508;2363.448242187
2577;-0.315798234;0.422761344;-0.145948147;2369.892578125
2578;-0.320264697;0.422761344;-0.148127508;2371.169921875
2579;-0.317332315;0.426459693;-0.148127508;2378.968261718
2580;-0.315798234;0.423596191;-0.146269297;2361.277832031
2581;-0.315885496;0.428304243;-0.148127508;2382.896484375
2582;-0.326155805;0.426459693;-0.152481961;2381.580566406
2583;-0.320286464;0.428304243;-0.150305452;2384.192871093
2584;-0.327564430;0.430145645;-0.154657020;2390.790771484
2585;-0.323206138;0.430145645;-0.152481961;2389.455810546
2586;-0.321750521;0.431983995;-0.152481961;2393.422363281
2587;-0.320307540;0.433819198;-0.152481961;2397.407958984
2588;-0.315970301;0.434670209;-0.150635910;2387.477539062
2589;-0.304510879;0.437480354;-0.145948147;2401.547363281
2590;-0.323185253;0.436504936;-0.154996752;2394.133056640
2591;-0.321750521;0.431983995;-0.152481961;2393.422363281
2592;-0.324591445;0.440164995;-0.157174944;2403.554687500
2593;-0.313154792;0.437480354;-0.150305452;2404.121093750
2594;-0.323164963;0.441128873;-0.156830596;2416.231933593
2595;-0.323164963;0.441128873;-0.156830596;2416.231933593
2596;-0.310546517;0.446578311;-0.152481961;2425.845458984
2597;-0.323145246;0.446578311;-0.159002685;2429.907958984
2598;-0.318957281;0.446578311;-0.156830596;2428.534667968
2599;-0.320348024;0.444764995;-0.156830596;2424.414550781
2600;-0.307862544;0.450195503;-0.152481961;2434.143310546
2601;-0.312042117;0.451069641;-0.154996752;2426.863525390
2602;-0.321750545;0.449260091;-0.159351644;2425.432617187
2603;-0.317635345;0.453800153;-0.159002685;2446.580566406
2604;-0.316286110;0.456479263;-0.159351644;2442.181884765
2605;-0.310851812;0.458276176;-0.157174944;2445.043945312
2606;-0.314947938;0.459163331;-0.159702110;2437.821533203
2607;-0.312174916;0.456479263;-0.157174944;2440.808593750
2608;-0.319033169;0.459163331;-0.161881899;2439.214111328
2609;-0.319033169;0.459163331;-0.161881899;2439.214111328
2610;-0.323089241;0.464542055;-0.166236820;2454.878417968
2611;-0.317745232;0.466328573;-0.164060139;2457.759521484
2612;-0.320404648;0.462752342;-0.164060139;2449.154296875
2613;-0.312429928;0.467212629;-0.161526823;2469.274658203
2614;-0.311140871;0.469891929;-0.161881899;2465.029785156
2615;-0.313729310;0.465431737;-0.161526823;2464.943359375
2616;-0.315128111;0.469891929;-0.164060139;2466.441650390
2617;-0.316501259;0.473442506;-0.166236820;2476.631347656
2618;-0.316431474;0.469014263;-0.164421391;2453.514648437
2619;-0.316501259;0.474351930;-0.166602706;2468.055175781
2620;-0.317849397;0.477894210;-0.168782377;2478.341064453
2621;-0.321750545;0.472575950;-0.168782377;2465.116210937
2622;-0.311415004;0.481423568;-0.166602706;2485.803222656
2623;-0.312671685;0.479660463;-0.166602706;2481.337402343
2624;-0.301187896;0.484939861;-0.162238540;2491.949707031
2625;-0.310017085;0.478811454;-0.164784240;2466.902587890
2626;-0.324301576;0.485866165;-0.175697565;2492.151611328
2627;-0.312787961;0.485866165;-0.169154477;2487.685791015
2628;-0.312901234;0.492059183;-0.171715545;2494.245117187
2629;-0.314136481;0.490307950;-0.171715545;2489.683105468
2630;-0.309093022;0.492998600;-0.169903588;2484.256835937
2631;-0.316700077;0.493941354;-0.174672198;2478.715332031
2632;-0.319237971;0.495693635;-0.176865472;2484.804199218
2633;-0.320505189;0.500140762;-0.179454383;2487.070800781
2634;-0.314231896;0.498392963;-0.175060262;2479.416503906
2635;-0.315539455;0.500930547;-0.176865472;2498.662841796
2636;-0.320505189;0.501096677;-0.179853496;2478.609863281
2637;-0.310598587;0.504586458;-0.175450015;2484.871582031
2638;-0.316824460;0.506326293;-0.179853496;2492.583496093
2639;-0.311922836;0.508062839;-0.177652606;2495.752929687
2640;-0.324177742;0.512497615;-0.186860380;2502.984863281
2641;-0.310868287;0.515951204;-0.180254364;2507.815429687
2642;-0.308385610;0.514226055;-0.178048801;2501.515380859
2643;-0.316942906;0.517672967;-0.184660196;2515.719726562
2644;-0.319329261;0.514226055;-0.184660196;2506.154296875
2645;-0.304925179;0.519391441;-0.178048801;2515.892578125
2646;-0.318174862;0.522091627;-0.187277107;2518.523925781
2647;-0.326523780;0.520374679;-0.191681337;2516.920166015
2648;-0.317000007;0.523805236;-0.187277107;2523.374023437
2649;-0.312272167;0.525515460;-0.185072240;2526.658691406
2650;-0.315833449;0.526507949;-0.187695684;2519.839843750
2651;-0.315833449;0.526507949;-0.187695684;2519.839843750
2652;-0.315902662;0.530625820;-0.189480133;2544.570068359
2653;-0.308855628;0.531624031;-0.185486106;2532.978027343
2654;-0.314757680;0.532322454;-0.189480133;2549.516113281
2655;-0.310123157;0.535017776;-0.187695684;2544.474121093
2656;-0.307894659;0.539407014;-0.188116121;2546.078125000
2657;-0.307894659;0.539407014;-0.188116121;2546.078125000
2658;-0.315970277;0.537716817;-0.192539081;2544.301269531
2659;-0.311488628;0.546496391;-0.193404464;2547.720214843
2660;-0.306962060;0.548176527;-0.191184463;2551.177490234
2661;-0.311488628;0.547521162;-0.193840026;2539.393554687
2662;-0.305878853;0.550881481;-0.191615276;2547.950683593
2663;-0.310515046;0.554228019;-0.196062812;2561.473144531
2664;-0.314993882;0.552556467;-0.198283672;2557.996337890
2665;-0.311604356;0.553589916;-0.196505088;2548.027343750
2666;-0.314993882;0.554626893;-0.199179668;2541.400878906
2667;-0.311604356;0.554626893;-0.196949310;2539.739257812
2668;-0.318413543;0.560687017;-0.204094910;2551.984375000
2669;-0.315069150;0.560687017;-0.201863813;2550.284423828
2670;-0.310639905;0.561305952;-0.199179668;2562.068603515
2671;-0.312901210;0.564015913;-0.201863813;2560.695312500
2672;-0.309569549;0.565068340;-0.200083732;2550.764892578
2673;-0.309569549;0.567183685;-0.200995898;2534.322753906
2674;-0.304131245;0.570508480;-0.198746299;2543.148925781
2675;-0.315142726;0.567786741;-0.205022144;2551.148925781
2676;-0.302272510;0.578758716;-0.200995898;2571.365234375
2677;-0.308650875;0.573819160;-0.203243446;2557.055419921
2678;-0.308792328;0.580910587;-0.206428742;2558.380371093
2679;-0.311936259;0.575961589;-0.206428742;2542.389892578
2680;-0.308792328;0.580910587;-0.206428742;2558.380371093
2681;-0.301257181;0.581473827;-0.201455092;2568.541503906
2682;-0.309961175;0.584192085;-0.208681774;2570.856201171
2683;-0.309961175;0.585276365;-0.209159708;2562.702392578
2684;-0.308930730;0.588002634;-0.209639835;2559.974853515
2685;-0.312145733;0.586913299;-0.211415481;2569.847656250
2686;-0.300477147;0.591268777;-0.205112171;2567.427490234
2687;-0.309066271;0.593993759;-0.212387609;2569.934082031
2688;-0.303876519;0.598345184;-0.210606646;2571.086914062
2689;-0.299484872;0.596199083;-0.206536078;2548.603759765
2690;-0.308052778;0.597827625;-0.213368630;2559.245117187
2691;-0.310208582;0.599452495;-0.215641713;2566.505859375
2692;-0.310208582;0.600563335;-0.216140484;2558.447998046
2693;-0.307198548;0.606539201;-0.216641569;2567.033935546
2694;-0.305050659;0.604922342;-0.214358639;2559.715820312
2695;-0.311441636;0.610886955;-0.221713852;2573.766113281
2696;-0.310445785;0.613624048;-0.222229456;2571.384277343
2697;-0.310445785;0.613624048;-0.222229456;2571.384277343
2698;-0.305223107;0.613147687;-0.218158626;2554.212402343
2699;-0.308472490;0.617966413;-0.222747445;2574.697753906
2700;-0.312632274;0.622302913;-0.227857065;2581.756835937
2701;-0.306523299;0.622302913;-0.223267793;2578.107177734
2702;-0.303459882;0.623448753;-0.221487283;2568.368896484
2703;-0.305557632;0.625042867;-0.223790550;2575.879150390
2704;-0.301551246;0.628940963;-0.222529911;2563.989501953
2705;-0.302695703;0.630957698;-0.224315714;2585.214355468
2706;-0.306676292;0.630530166;-0.227154207;2573.353271484
2707;-0.303824186;0.635275650;-0.227154207;2590.726806640
2708;-0.300816440;0.636439609;-0.225373315;2581.026855468
2709;-0.301753234;0.634860324;-0.225373315;2575.216552734
2710;-0.305878853;0.639183998;-0.230545473;2582.640625000
2711;-0.304937100;0.641930675;-0.231090688;2580.642578125
2712;-0.307917404;0.641930675;-0.233411812;2582.496093750
2713;-0.304937100;0.641930675;-0.231090688;2580.642578125
2714;-0.309940075;0.644679498;-0.236288285;2582.409667968
2715;-0.309940075;0.643501091;-0.235730385;2590.237060546
2716;-0.306973314;0.644679498;-0.233964633;2580.536865234
